ID,date,Station,mean_air_temperature_2m,min_air_temperature_2m,max_air_temperature_2m,relative_humidity,precipitation_mm,global_radiation_w_m2,JT10,JT20,evaporation_mm
324,11/19/2000,As,5.8,3,7.5,100,,0.24,5.3,5.6,
325,11/20/2000,As,5.5,4.9,6.1,97.2,74,0.25,5.8,6,
326,11/21/2000,As,5.9,1.7,7.1,99.4,15.2,0.28,6,6.1,
327,11/22/2000,As,3.6,1.5,5.8,98.8,19.8,0.31,5.1,5.7,
328,11/23/2000,As,6,5.5,6.5,99.5,7,0.88,5.5,5.7,
329,11/24/2000,As,6.3,5.3,7.6,98.8,6.5,0.09,5.8,5.9,
330,11/25/2000,As,4.6,2.6,6,99.8,,1.11,5.5,5.9,
331,11/26/2000,As,4.1,1.3,6.1,99.6,,0.25,4.9,5.4,
332,11/27/2000,As,5.6,4.8,6.4,99.9,18.2,0.36,5.3,5.5,
333,11/28/2000,As,4.5,4.1,5.1,100,3.9,0.45,5.5,5.7,
334,11/29/2000,As,4.7,4,5.7,100,2.6,0.29,5.4,5.7,
335,11/30/2000,As,6.9,3.7,8.6,99.2,11.1,0.91,5.9,5.9,
336,12/1/2000,As,3.5,1,5.8,98.9,0.6,0.55,5,5.6,
337,12/2/2000,As,7.5,5.8,9.1,100,,0.36,5.7,5.7,
338,12/3/2000,As,7.6,6.4,8.1,99.9,,0.30,6,6,
339,12/4/2000,As,5.6,3.7,6.9,99.4,9.3,0.94,6.1,6.2,
340,12/5/2000,As,8.1,6.3,9,100,4.9,0.12,6.4,6.3,
341,12/6/2000,As,8,7.6,8.4,100,1.3,0.07,6.9,6.7,
342,12/7/2000,As,6.2,3.1,8.2,100,7.7,0.25,7,6.9,
343,12/8/2000,As,2.4,-0.3,4.5,100,9,0.32,5.6,6.2,
344,12/9/2000,As,6.1,4.1,7.8,100,,0.13,5.7,5.9,
345,12/10/2000,As,7.2,5.9,7.8,100,,0.50,6.4,6.3,
346,12/11/2000,As,5.4,2.9,6,100,31.3,0.56,6.1,6.3,
347,12/12/2000,As,2.2,-0.6,4,100,1.3,0.57,4.9,5.6,
348,12/13/2000,As,7.3,3.7,9.1,98.8,17.6,0.22,5.7,5.7,
349,12/14/2000,As,4.4,3.5,5.4,97.1,6,0.39,5.4,5.7,
350,12/15/2000,As,3.9,3.3,4.3,90.6,3.6,0.30,5,5.4,
351,12/16/2000,As,3.6,2.9,4.3,80.4,,0.35,4.5,5,
352,12/17/2000,As,0.6,-3.2,2.9,92.5,,0.58,3.9,4.6,
353,12/18/2000,As,-1.2,-3.9,0.4,98.3,0.4,0.47,2.4,3.6,
354,12/19/2000,As,-1.8,-5.5,0.3,94.8,0,0.41,2.2,3.1,
355,12/20/2000,As,-4.6,-7.6,-1.7,100,0,0.50,1.4,2.5,
356,12/21/2000,As,-0.2,-1.7,1.3,94.8,0,0.53,1.2,2.1,
357,12/22/2000,As,-2.3,-6.7,1.2,86.3,0,0.65,1.1,1.9,
358,12/23/2000,As,-4.3,-6.7,-1.6,98.2,,0.35,0.9,1.7,
359,12/24/2000,As,-4.8,-7.8,-1.8,79.3,,0.95,0.7,1.6,
360,12/25/2000,As,-6.8,-10.7,-2.3,86.3,,1.03,0.5,1.4,
361,12/26/2000,As,-6.2,-10.6,-0.8,99.4,,0.64,0.2,1.1,
362,12/27/2000,As,-4.5,-7.6,-1.6,97.7,4.5,0.70,0.2,1,
363,12/28/2000,As,-4.9,-8.3,-3.6,92.6,0,0.54,0.2,0.9,
364,12/29/2000,As,-4.5,-6,-3.4,93.1,6,0.25,0.2,0.9,
365,12/30/2000,As,-8.1,-10.2,-5.9,76.4,,0.97,0.3,0.9,
366,12/31/2000,As,-16,-20.8,-10.2,88,,1.72,0.3,0.9,
367,1/1/2001,As,-8.9,-17.9,-1.6,92,,0.32,0.2,0.8,
368,1/2/2001,As,-1.9,-2.8,-0.4,100,16.3,0.53,0.3,0.8,
369,1/3/2001,As,1.5,-0.7,3,100,8.2,0.24,0.3,0.7,
370,1/4/2001,As,0.8,-0.9,2.3,100,12,0.51,0.3,0.7,
371,1/5/2001,As,1,0.4,1.6,100,6.6,0.32,0.3,0.7,
372,1/6/2001,As,1.8,0.7,2.6,99.9,,0.21,0.2,0.6,
373,1/7/2001,As,1.3,0.4,2.7,100,,0.73,0.3,0.6,
374,1/8/2001,As,-0.2,-3.6,0.9,100,29,0.72,0.4,0.7,
375,1/9/2001,As,-3.3,-7.2,-1.2,95.1,1.6,0.80,0.3,0.7,
376,1/10/2001,As,-7.4,-9.9,-3.2,89.6,0.1,1.41,0.4,0.7,
377,1/11/2001,As,-5,-9.6,-0.1,97.4,0,1.20,0.3,0.7,
378,1/12/2001,As,-4.9,-8.2,-0.7,98.6,0.2,0.99,0.3,0.7,
379,1/13/2001,As,-8,-12.3,-4.3,99.9,,1.28,0.2,0.7,
380,1/14/2001,As,-11.5,-14.9,-7.8,98,,1.78,0.1,0.6,
381,1/15/2001,As,-13.7,-16.2,-9.7,94.6,0.4,1.40,0,0.5,
382,1/16/2001,As,-12.8,-15.3,-11.2,94.8,0,0.87,-0.2,0.4,
383,1/17/2001,As,-13.5,-16.5,-10.8,93.8,0,1.78,-0.4,0.3,
384,1/18/2001,As,-7.7,-12.3,-6,98.6,0.1,0.55,-0.5,0.2,
385,1/19/2001,As,-8.3,-13.2,-5.8,98.8,0.5,1.31,-0.5,0.1,
386,1/20/2001,As,-7,-8.8,-5.7,97.5,,0.65,-0.5,0.1,
387,1/21/2001,As,-4.2,-5.9,-2.5,100,,0.79,-0.4,0.1,
388,1/22/2001,As,-1.9,-5.3,-1.2,99,0.9,0.82,-0.3,0.1,
389,1/23/2001,As,-2,-2.8,-1,97.6,4.3,0.43,-0.2,0.1,
390,1/24/2001,As,1.1,-1,4.2,100,6.7,0.36,-0.2,0.1,
391,1/25/2001,As,2.9,1.7,3.8,100,26.1,0.55,-0.1,0.2,
392,1/26/2001,As,2.2,1.8,3,100,5.2,0.82,0,0.2,
393,1/27/2001,As,1.1,0.6,1.8,100,,0.79,0,0.2,
394,1/28/2001,As,0.7,0.2,1.3,99.5,,1.08,0,0.2,
395,1/29/2001,As,-1.9,-6.6,0.4,97.6,7.7,1.24,0.1,0.2,
396,1/30/2001,As,-5.1,-7.3,-3.4,100,0,1.65,0,0.2,
397,1/31/2001,As,-5.1,-7.4,-3.5,99.4,0,1.81,-0.1,0.2,
398,2/1/2001,As,-8.5,-12.3,-4,64.2,0,2.62,-0.6,0.1,
399,2/2/2001,As,-11.6,-14.1,-10.5,67.1,0,2.42,-1.9,0,
400,2/3/2001,As,-15.4,-17.8,-13.7,64,0,3.43,-3.4,-0.5,
401,2/4/2001,As,-17.4,-19.2,-14.4,65.5,0,3.43,-5.1,-1.5,
402,2/5/2001,As,-18.2,-20.3,-15.8,74.6,0,3.41,-6.4,-2.8,
403,2/6/2001,As,-12.9,-16.5,-8.9,79.6,7.2,1.42,-5.8,-3.3,
404,2/7/2001,As,-3.9,-9,4.2,96.1,7.3,0.76,-3.5,-2.5,
405,2/8/2001,As,-1,-5.2,1.7,93.5,6.7,1.66,-1.5,-1.5,
406,2/9/2001,As,-8.5,-13.1,-1.4,85.7,0,4.44,-2,-1.4,
407,2/10/2001,As,-9.4,-15.9,-1.6,95.7,,4.45,-2.8,-1.8,
408,2/11/2001,As,0.3,-1.8,2.6,98.6,,0.71,-2.1,-1.7,
409,2/12/2001,As,3.8,0.4,6.6,83.6,14,3.97,-1.1,-1.2,
410,2/13/2001,As,0.7,-4.7,4.2,79.3,0,2.44,-0.7,-0.9,
411,2/14/2001,As,2.3,-1.4,8.6,77.3,0,4.89,-0.7,-0.8,
412,2/15/2001,As,0,-4.5,6.3,80,0,4.46,-0.9,-0.8,
413,2/16/2001,As,-2,-6.4,4.9,76.9,0,5.37,-1.4,-1,
414,2/17/2001,As,0.8,-5.1,5.9,69.8,0,3.07,-1.9,-1.3,
415,2/18/2001,As,1.8,-3.2,7.9,70.5,0,4.90,-1.6,-1.3,
416,2/19/2001,As,-1.6,-6.5,2.8,87.2,0,3.61,-1.9,-1.4,
417,2/20/2001,As,0.3,-5.4,6.2,76.3,0,2.72,-1.9,-1.5,
418,2/21/2001,As,2.1,-2.9,5.5,46.6,0,6.29,-1.3,-1.2,
419,2/22/2001,As,-2,-6.8,1,52.9,0,6.28,-1.8,-1.3,
420,2/23/2001,As,-8.2,-9.2,-6.3,61.3,0,5.06,-2.3,-1.6,
421,2/24/2001,As,-6.5,-11.3,-1.5,80.4,,4.17,-2.9,-2,
422,2/25/2001,As,-9.7,-13,-7.4,86.9,,4.02,-3.1,-2.2,
423,2/26/2001,As,-10.4,-14.1,-7.9,87.6,0.8,5.13,-3.2,-2.3,
424,2/27/2001,As,-11.3,-17.7,-8,87.8,1.3,5.15,-3.1,-2.3,
425,2/28/2001,As,-12,-18.4,-8.9,88.8,0.1,5.03,-3.5,-2.5,
426,3/1/2001,As,-10.7,-12.9,-7.5,84.9,0.8,6.31,-2.9,-2.4,
427,3/2/2001,As,-10.5,-17.2,-5.6,80.4,0.2,6.68,-2.7,-2.2,
428,3/3/2001,As,-9.6,-17.4,-3.2,89.3,0,7.20,-2.9,-2.2,
429,3/4/2001,As,-3.6,-11.8,1,86.7,0,7.77,-2.8,-2.3,
430,3/5/2001,As,-1.8,-9.4,2.2,79.8,0,6.98,-2.5,-2.1,
431,3/6/2001,As,3.6,-2.2,7.9,81.5,0,6.90,-1.6,-1.7,
432,3/7/2001,As,-1.8,-5.3,0.7,96.9,0,3.46,-1.2,-1.3,
433,3/8/2001,As,0.7,-1.9,2.4,84.8,,3.94,-1.1,-1.2,
434,3/9/2001,As,0.9,0.4,1.9,96.4,,1.44,-0.8,-1,
435,3/10/2001,As,2.5,1.5,3.5,100,10.6,3.23,-0.6,-0.8,
436,3/11/2001,As,2.1,1,3.1,100,19,2.10,-0.5,-0.7,
437,3/12/2001,As,2,0.2,3,100,0.1,2.06,-0.4,-0.6,
438,3/13/2001,As,1.7,0.2,3.9,94.1,1.5,8.26,-0.3,-0.6,
439,3/14/2001,As,1.4,0.5,2.5,98.1,1.6,2.52,-0.3,-0.5,
440,3/15/2001,As,0.5,-0.1,1.4,99.7,,2.24,-0.2,-0.5,
441,3/16/2001,As,-0.3,-1.7,0.7,96.4,,3.31,-0.3,-0.4,
442,3/17/2001,As,-4.5,-9.5,-1.7,74.2,4.9,7.94,-0.3,-0.4,
443,3/18/2001,As,-8.6,-14.6,-1.6,74.9,0,12.02,-0.2,-0.4,
444,3/19/2001,As,-8.8,-15.5,-2.1,72.3,0,12.79,-0.3,-0.4,
445,3/20/2001,As,-6.7,-15.6,2.2,71.2,0,12.91,-0.5,-0.4,
446,3/21/2001,As,-4.7,-13.5,5,72.3,0,13.34,-0.7,-0.5,
447,3/22/2001,As,-5.1,-12,3.6,66.2,0,13.18,-1.1,-0.7,
448,3/23/2001,As,-5.8,-14.3,3.1,68.6,0,13.59,-1.4,-0.9,
449,3/24/2001,As,-4.4,-12.1,5,68.8,0,13.78,-1.5,-1.1,
450,3/25/2001,As,-4,-11.7,4.8,65,0,14.01,-1.7,-1.2,
451,3/26/2001,As,-3.9,-11.1,3.1,67.4,0,14.13,-1.9,-1.3,
452,3/27/2001,As,-3.4,-11.4,3,77.5,0,14.21,-1.9,-1.4,
453,3/28/2001,As,-3,-8,1.4,80.2,0,7.67,-1.7,-1.3,
454,3/29/2001,As,-1.6,-9.8,4.8,75.3,0,10.53,-1.8,-1.4,
455,3/30/2001,As,0.9,-0.2,2.1,99.9,6.4,3.19,-1,-1.1,
456,3/31/2001,As,2.2,0.7,3.6,99.9,6.2,2.94,-0.6,-0.9,
457,4/1/2001,As,2.7,0.1,6.7,95.7,0,12.00,-0.5,-0.7,
458,4/2/2001,As,2.9,-0.1,7.1,90.8,0,10.32,-0.3,-0.6,
459,4/3/2001,As,3.4,1.1,6.9,97.4,0.2,3.80,-0.3,-0.5,
460,4/4/2001,As,3.9,1.4,7,96,4.5,3.99,-0.3,-0.5,
461,4/5/2001,As,4.6,2.5,8,88.4,17.5,5.12,-0.2,-0.4,
462,4/6/2001,As,2.7,0.3,3.8,93.6,0,4.41,-0.2,-0.4,
463,4/7/2001,As,3.4,2.5,4.2,100,,2.27,0,-0.3,
464,4/8/2001,As,3.4,1.2,5.4,97,,4.20,0.1,-0.3,
465,4/9/2001,As,4.5,-1,10.2,68.3,15,17.67,0.1,-0.3,
466,4/10/2001,As,4.5,-0.7,10.4,66.6,0,15.68,0.4,-0.3,
467,4/11/2001,As,3.2,-2.9,9,69.2,0,12.88,0.4,-0.2,
468,4/12/2001,As,1,-1.1,3.8,46.9,,17.18,0.2,-0.2,
469,4/13/2001,As,0.4,-4,3.9,47.7,,18.05,0.1,-0.2,
470,4/14/2001,As,-1,-6.8,3.1,70.4,,11.67,0.1,-0.1,
471,4/15/2001,As,0.2,-1.3,1.9,95,,6.71,0.3,-0.1,
472,4/16/2001,As,3.7,-0.2,8.1,85.2,,15.58,0.5,-0.1,
473,4/17/2001,As,4.4,0.4,8.1,67.7,3.4,13.43,0.9,-0.1,
474,4/18/2001,As,0.7,0.1,2.1,97.3,3.7,4.79,0.5,-0.1,
475,4/19/2001,As,2.2,-0.1,5,82.6,14,14.43,0.5,-0.1,
476,4/20/2001,As,3.6,-0.8,8.5,58.3,0,16.46,1.1,0,
477,4/21/2001,As,3.7,-2.8,10.4,67.8,,18.38,1.4,0.1,
478,4/22/2001,As,5.4,-0.2,10.6,65.3,,15.49,1.9,0.5,
479,4/23/2001,As,6.3,-1.9,12.4,69.4,0,12.70,1.7,0.6,
480,4/24/2001,As,5.4,2.7,6.9,99.9,20.2,3.14,2.8,1.4,
481,4/25/2001,As,5.3,0.2,8.7,91.9,1,6.28,2.3,1.2,
482,4/26/2001,As,6.1,5.3,7.2,100,12.2,2.92,3.1,1.8,
483,4/27/2001,As,5.8,4.6,8,98.2,3.9,5.22,3.4,2,
484,4/28/2001,As,6,3.8,9.5,86,,8.61,3.8,2.3,
485,4/29/2001,As,6.3,3.1,9.3,90.3,,10.61,4,2.6,
486,4/30/2001,As,6.7,3.5,10.3,85.5,6,8.66,4.2,2.8,
487,5/1/2001,As,8.8,5.2,14.7,69.2,5.3,16.71,5.4,3.7,
488,5/2/2001,As,9.1,1.3,15.5,65.1,0,22.36,5.9,4.4,
489,5/3/2001,As,7.8,5.1,12.5,81.8,0.1,13.61,6.5,5.2,
490,5/4/2001,As,6.4,3.5,9.6,63.8,0,10.88,6,5.3,
491,5/5/2001,As,6.9,0.9,10.8,55.1,0,21.41,5.9,5.2,
492,5/6/2001,As,9.1,2.9,14.4,46.9,0,23.67,6,5.3,
493,5/7/2001,As,11.8,4.8,18.4,52.8,0,23.64,7.4,6.1,
494,5/8/2001,As,12.9,2.8,20.5,57.6,0,23.73,8.6,7.1,
495,5/9/2001,As,14.5,3.9,23.4,52.9,0,23.27,9.7,8.1,
496,5/10/2001,As,15.7,8.6,21.6,46.5,0,19.77,10.3,8.8,
497,5/11/2001,As,16.7,6.4,23.8,51.3,0,24.06,10.9,9.3,
498,5/12/2001,As,15.4,6.7,23,63.7,0,22.45,11.8,10,3.2
499,5/13/2001,As,12.7,6.7,21.7,80.5,0,20.45,12.1,10.4,2.8
500,5/14/2001,As,10.7,5.6,14.2,72.4,0,12.29,11.6,10.4,2.1
501,5/15/2001,As,11.2,3.2,17.3,62.1,0,17.03,10.5,9.7,2.5
502,5/16/2001,As,8.9,6.3,11.5,91.6,4.7,4.21,10.2,9.4,0.5
503,5/17/2001,As,10.2,8.5,13.1,98,12,7.49,10.4,9.3,0.1
504,5/18/2001,As,9.1,7.3,11.4,90.9,8.5,9.14,10.6,9.6,0
505,5/19/2001,As,12.1,7.3,16.8,53.5,1.4,25.50,10.7,9.7,0.2
506,5/20/2001,As,9.6,6.7,13.7,56.1,0.5,16.07,10.7,9.9,0.7
507,5/21/2001,As,8.9,1.4,14.8,56.3,0,25.37,10.4,9.7,3.1
508,5/22/2001,As,11.5,5,17,68.2,0,22.96,11.3,10.2,3.3
509,5/23/2001,As,13.4,6,19.9,57.9,0,23.24,11.7,10.5,3.8
510,5/24/2001,As,13.2,8.4,16.5,41.4,0,27.40,11.8,10.8,5.4
511,5/25/2001,As,10.3,2.2,16.1,51.6,0,27.07,11.5,10.7,4.4
512,5/26/2001,As,12,6.9,17.1,70.3,1.2,20.04,12,11,3
513,5/27/2001,As,14.5,7.6,19.7,55.2,0,21.66,12.1,11.1,3.8
514,5/28/2001,As,13.3,8.2,17.4,75.9,2.9,13.58,12.6,11.4,1.3
515,5/29/2001,As,8.5,6.8,10.7,97.1,11.9,5.48,11.9,11.3,0.5
516,5/30/2001,As,8.3,6.8,10.3,87.4,3,9.07,11.3,10.7,0.5
517,5/31/2001,As,11.8,7.4,16.9,73.9,0,21.34,12.6,11.2,1.9
518,6/1/2001,As,11.9,6.5,15.7,67.8,0,16.03,12.8,11.8,2.8
519,6/2/2001,As,11.2,3.4,15.7,51.1,0,23.82,12.4,11.5,3.4
520,6/3/2001,As,12.6,6.3,17.7,50.5,0.5,26.63,13,12,5
521,6/4/2001,As,12.2,4.6,18.5,61.6,0,27.03,13.2,12.1,3.9
522,6/5/2001,As,14,9.4,18.9,72.7,0,19.67,13.7,12.6,3.3
523,6/6/2001,As,11.7,9.8,13.9,81.9,0,12.55,13.1,12.4,2.7
524,6/7/2001,As,10.9,8.5,12.9,94.2,12.9,8.69,12.6,12,1.1
525,6/8/2001,As,8.2,6.9,9.4,93.6,9.9,7.91,11.7,11.5,0.6
526,6/9/2001,As,10.4,6.7,14.7,71.2,0.1,20.03,12.3,11.4,2.2
527,6/10/2001,As,9.8,4.9,14.3,83.7,0.1,13.10,12.7,11.8,1.6
528,6/11/2001,As,10.4,5.5,15.8,77.8,0,15.41,12.9,11.9,2
529,6/12/2001,As,12.2,7.8,17.3,57.8,0,23.94,13.4,12.4,3
530,6/13/2001,As,12.2,5.8,16.8,67.5,0,25.39,14.1,12.9,3.2
531,6/14/2001,As,12.4,6.9,19.2,70.8,0,22.23,14.3,13.2,3.1
532,6/15/2001,As,12.3,4,18.9,60.9,0,27.65,14.5,13.5,3.5
533,6/16/2001,As,13.9,4.9,19.1,59.9,0,20.71,14.7,13.7,3.3
534,6/17/2001,As,15.2,9.2,19.6,60.9,0.1,20.17,14.9,13.9,3.3
535,6/18/2001,As,14.4,7.1,18.5,64.9,0,24.87,14.6,13.8,4
536,6/19/2001,As,17.7,11,24.2,61.1,0,27.78,16.2,14.5,3.9
537,6/20/2001,As,13.4,11.6,16.2,88.7,8.8,9.69,15.4,14.7,1.5
538,6/21/2001,As,13.3,11.2,16,80.2,8,23.29,15.4,14.2,2.9
539,6/22/2001,As,13.6,11,16.7,79.3,0,9.43,15.1,14.3,2.3
540,6/23/2001,As,17.6,8.7,23.5,63.7,0,24.64,15.9,14.5,3.3
541,6/24/2001,As,18.6,10.9,26.1,64.5,0.8,24.82,17.3,15.6,2.6
542,6/25/2001,As,19.4,10.6,26.4,62,0,27.34,18.1,16.3,3.6
543,6/26/2001,As,18.8,12.5,25.2,72.4,0,23.78,18.8,17,3.1
544,6/27/2001,As,17.4,10.1,24.1,74.5,0,24.51,18.5,17,3.4
545,6/28/2001,As,15.9,10.1,19.5,85.1,1,12.01,17.3,16.6,2.2
546,6/29/2001,As,16.9,13.6,20.7,80.1,0,24.86,17.7,16.4,4.3
547,6/30/2001,As,15,13.2,15.9,99.7,7.4,4.54,16.5,16,1.1
548,7/1/2001,As,16.1,10.9,20.4,84.1,3.4,21.08,17.3,16,2.1
549,7/2/2001,As,16.7,9.3,22.5,62.3,0,27.54,17.5,16.3,3.9
550,7/3/2001,As,17,12.1,21.7,89.5,0,20.46,18,16.7,2.3
551,7/4/2001,As,19.2,15.1,24,76.4,0,23.80,18.8,17.3,4.1
552,7/5/2001,As,19.6,13.5,24.6,68.1,0,27.28,18.9,17.5,4.3
553,7/6/2001,As,19.6,12.8,24.9,67.8,0,27.20,18.9,17.6,5
554,7/7/2001,As,21.3,11.4,28.5,64,0,26.24,19.3,17.8,3.7
555,7/8/2001,As,21.9,15.3,28,73.6,7.7,22.30,19.9,18.5,3.9
556,7/9/2001,As,19.2,16.4,21,92.6,18.6,10.18,19.4,18.5,1.9
557,7/10/2001,As,18.1,15,21.3,83.2,0,19.48,19.2,18.2,4.6
558,7/11/2001,As,15.9,11.8,18.4,84.3,5.1,16.73,18.2,17.8,3.1
559,7/12/2001,As,13.5,10.6,17,87.4,19.1,14.20,17,16.8,2
560,7/13/2001,As,12.2,9,15.5,91.8,4.4,10.90,16.2,16.2,1.4
561,7/14/2001,As,14.9,10.6,18.3,75.2,0.1,26.61,16.5,16.1,4.2
562,7/15/2001,As,13.3,11.5,17.3,93.6,12.5,9.14,16.1,16,
563,7/16/2001,As,14,7,18.2,81.7,0.7,15.45,16.4,15.9,
564,7/17/2001,As,14.5,12.1,17.4,83.8,0,9.93,16.9,16.3,8.2
565,7/18/2001,As,14.3,12.5,15.8,83.4,0,8.57,16.6,16.2,2
566,7/19/2001,As,14.7,13.2,17.1,90.1,0.2,9.31,16.6,16.1,1
567,7/20/2001,As,17,12.1,22.2,77.9,0,21.46,17.7,16.6,2.6
568,7/21/2001,As,16,10.2,21.8,82,0,17.74,17.8,17.1,2.8
569,7/22/2001,As,15.2,12.2,17.8,95.7,3.9,6.39,16.9,16.7,1.1
570,7/23/2001,As,17.8,14.4,21.7,79.9,0,24.39,17.8,16.8,3.1
571,7/24/2001,As,17.3,13.6,21,79,0,19.05,18.1,17.3,3.3
572,7/25/2001,As,17.7,12,22.1,75.9,0,21.36,18,17.3,3.3
573,7/26/2001,As,18.3,11.4,24.7,70.4,0,24.22,18.5,17.6,3.4
574,7/27/2001,As,18.3,11,24.5,68.9,0,23.49,18.8,17.9,3.5
575,7/28/2001,As,18.4,12.2,23.7,78.2,0,23.29,18.9,18.1,3.4
576,7/29/2001,As,19.1,16.1,22.8,84.8,0,17.25,19,18.2,3.6
577,7/30/2001,As,16.8,11.8,21.2,48.2,0,23.42,17.9,17.7,6.2
578,7/31/2001,As,15.5,8.6,20.9,51.9,0,20.98,16.9,16.8,3.8
579,8/1/2001,As,15.2,6.8,20.6,53.5,0,22.72,16.6,16.5,4
580,8/2/2001,As,14.6,6.8,20.2,61.6,0,22.05,16.4,16.2,3.4
581,8/3/2001,As,14.1,10.7,17.3,92.6,23,5.09,16,16,0.8
582,8/4/2001,As,17.7,14.9,22.5,85.7,2.6,16.60,17,16.3,4.6
583,8/5/2001,As,16.5,11.6,20.6,74.4,0,18.32,17.4,16.8,4
584,8/6/2001,As,13.2,9.8,18,83.9,4.3,12.29,16.7,16.5,1.7
585,8/7/2001,As,13.3,5.9,19.4,77.7,0,19.66,16.1,15.9,3.1
586,8/8/2001,As,12.7,8.2,16.7,89.6,9.7,9.04,15.6,15.7,1.4
587,8/9/2001,As,15.3,12.8,18.5,86.1,8.4,14.91,16.2,15.7,0.8
588,8/10/2001,As,15.5,12.7,19.7,85.4,0.7,10.22,16.7,16.2,1.1
589,8/11/2001,As,14.4,11.4,18.3,72.4,2.2,15.69,16.5,16.2,1.2
590,8/12/2001,As,14.7,10.2,21.2,,7.5,13.42,16.1,15.9,1.2
591,8/13/2001,As,14.7,6.7,20.6,,0,20.50,15.9,15.7,2.9
592,8/14/2001,As,18.8,14.8,23.8,,0,15.16,16.8,16.2,2.4
593,8/15/2001,As,17.8,15.6,20.9,,0,15.74,17.3,16.6,2.1
594,8/16/2001,As,18.9,15.3,25.9,93.5,9.2,11.22,18.1,17.2,1.2
595,8/17/2001,As,16.9,12.9,20.5,77.8,0,17.49,17.7,17.3,4.1
596,8/18/2001,As,15.4,8.9,20.4,72.7,0,19.94,16.9,16.7,3
597,8/19/2001,As,16.2,8.8,21.9,72.2,0,17.62,16.9,16.5,2.4
598,8/20/2001,As,15.4,13.1,18.5,98,10.5,5.13,16.8,16.5,0.4
599,8/21/2001,As,16.5,11.1,21.8,75.9,0,17.14,17,16.5,1.7
600,8/22/2001,As,15.5,10.1,20.6,72.7,0,14.98,16.4,16.3,2.4
601,8/23/2001,As,16.4,14,19.9,86.6,0,8.56,16.9,16.5,0.7
602,8/24/2001,As,16.6,13.4,21,,0,11.65,17,16.6,1.7
603,8/25/2001,As,15.9,13.1,17.6,97.2,1.2,4.51,16.7,16.5,0.4
604,8/26/2001,As,16.8,14.7,18.4,98,0,3.08,16.8,16.5,0.3
605,8/27/2001,As,13.2,8,18.4,72.5,1.5,15.32,15.9,16,3.3
606,8/28/2001,As,12.4,8.4,15.9,62.1,0,5.45,14.4,15,3.3
607,8/29/2001,As,13.8,8.9,18.5,77.5,0,10.26,14.8,14.7,1.2
608,8/30/2001,As,13.6,8,19.1,88.3,0,9.00,14.8,14.8,0.6
609,8/31/2001,As,13.9,12,17.7,94.6,6.8,5.56,15.4,15.1,0.1
610,9/1/2001,As,12.5,7.8,15.8,96.7,9.5,5.27,15.1,15.1,0.3
611,9/2/2001,As,10.5,6.7,12.6,97,2.4,4.60,14.3,14.5,0
612,9/3/2001,As,13.1,9.5,16.9,89.7,0,9.80,14.7,14.5,0
613,9/4/2001,As,13.3,9.4,15.5,93.7,8.1,8.72,15.2,14.8,0.3
614,9/5/2001,As,13,5.2,18.8,81.7,0,15.26,14.7,14.7,1.9
615,9/6/2001,As,13.4,7.4,17.8,83.8,0.7,11.46,15.3,14.9,1.3
616,9/7/2001,As,10.5,3.4,16.4,76.8,0,15.37,14.2,14.4,2.2
617,9/8/2001,As,9.7,7.2,12.9,90.6,6.4,7.37,13.7,14,0.9
618,9/9/2001,As,11.7,10.2,13.1,86.3,2.9,2.70,13.3,13.6,0.4
619,9/10/2001,As,10.8,8.5,13.4,93.7,5.2,5.11,13.3,13.4,0.4
620,9/11/2001,As,10.9,7.8,14.2,82.3,10.5,10.96,13.2,13.3,1.3
621,9/12/2001,As,12.1,8.2,16.1,83.3,0.1,8.22,13.5,13.5,0.9
622,9/13/2001,As,11.3,7.4,14.8,93.7,2.2,5.56,13.4,13.4,0
623,9/14/2001,As,11.9,10.5,13.9,97.4,0.2,4.11,13.7,13.5,0
624,9/15/2001,As,12,10.8,14.6,92.1,16.3,7.53,13.6,13.5,0.7
625,9/16/2001,As,11.8,10.6,14.2,95.8,6.8,6.73,13.6,13.5,1.5
626,9/17/2001,As,13.9,11.5,16.8,84.6,1.8,5.41,13.7,13.6,1.3
627,9/18/2001,As,15.6,12.8,19.1,76,0,8.30,13.9,13.7,1.8
628,9/19/2001,As,14.4,11.7,16.4,93.1,20.9,2.71,14.1,13.9,0.7
629,9/20/2001,As,10.4,6.1,13.1,90.8,0.2,5.92,13.8,13.8,4.5
630,9/21/2001,As,11.6,6.6,13.8,93.3,3,4.72,13,13.2,1
631,9/22/2001,As,13.2,11.7,15.1,82.4,0,6.65,13.5,13.4,2.1
632,9/23/2001,As,12.6,10.1,16.4,79.4,0,6.86,13.4,13.4,1.8
633,9/24/2001,As,8.2,1.7,11.9,74,0,9.92,12.9,13.1,2.2
634,9/25/2001,As,6.1,-0.5,12.5,81.6,0.3,11.16,11,11.9,1.6
635,9/26/2001,As,7.3,1.6,12.7,86.9,0,10.66,10.5,11.3,1.5
636,9/27/2001,As,8.3,3.5,13.8,93.3,0,7.94,10.8,11.2,0.3
637,9/28/2001,As,7.3,1.8,12.8,76.7,0,10.52,10.7,11.1,1.4
638,9/29/2001,As,5.7,0.9,9.8,68.8,0,8.15,10.3,10.8,1.4
639,9/30/2001,As,6.3,2.7,8.1,91.2,6.5,2.10,9.6,10.3,0.1
640,10/1/2001,As,10.5,7.6,14.1,96.4,24.7,1.76,10.2,10.3,
